0.6079	0.1586	0.09101	0.01173
0.604	0.1594	0.08947	0.012
0.5998	0.1601	0.08979	0.0122
0.5958	0.1606	0.09168	0.01231
0.5929	0.1608	0.09512	0.01229
0.5916	0.1607	0.09981	0.01214
0.5916	0.1605	0.1045	0.01199
0.5917	0.1601	0.1087	0.01189
0.5926	0.1594	0.112	0.0118
0.5932	0.1588	0.1141	0.01175
0.5926	0.1587	0.1152	0.01178
0.593	0.159	0.1153	0.01191
0.5935	0.1593	0.1144	0.01216
0.5935	0.1599	0.1118	0.01256
0.5913	0.1609	0.1079	0.0131
0.5877	0.1621	0.1038	0.01372
0.5851	0.1632	0.09871	0.01438
0.5836	0.1646	0.09234	0.01504
0.5832	0.1662	0.08518	0.01562
0.5829	0.1679	0.07835	0.01605
0.5806	0.1696	0.07291	0.0163
0.5784	0.171	0.0678	0.01633
0.5766	0.172	0.06303	0.01615
0.5748	0.1727	0.05949	0.01577
0.5745	0.1733	0.05689	0.01524
0.5765	0.1736	0.05474	0.01461
0.5794	0.1736	0.05337	0.01389
0.5822	0.1735	0.05271	0.01316
0.5856	0.1732	0.05268	0.01249
0.5902	0.1728	0.05313	0.01186
0.5945	0.1723	0.05403	0.01124
0.5991	0.1716	0.05546	0.01064
0.6044	0.1709	0.05735	0.01012
0.6104	0.1703	0.05996	0.009663
0.6149	0.1699	0.06321	0.009298
0.6174	0.1694	0.06624	0.008984
0.6203	0.1688	0.06885	0.008712
0.6236	0.1686	0.07121	0.008519
0.626	0.1688	0.07265	0.008388
0.628	0.1693	0.07407	0.008319
0.6301	0.1698	0.07582	0.008276
0.6305	0.1704	0.07766	0.00832
0.6277	0.171	0.07915	0.00844
0.6253	0.1718	0.08139	0.008568
0.6246	0.1728	0.08353	0.008678
0.6243	0.1741	0.08432	0.008791
0.6233	0.1757	0.08431	0.008901
0.622	0.1774	0.08343	0.009019
0.621	0.179	0.0809	0.009163
0.6202	0.1806	0.07707	0.009284
0.6196	0.1822	0.07284	0.009376
0.6186	0.1838	0.06872	0.009481
0.6176	0.1855	0.06442	0.00958
0.6179	0.1875	0.06057	0.009685
0.6179	0.1895	0.05721	0.009822
0.6165	0.1913	0.05424	0.009988
0.6151	0.1934	0.05219	0.01018
0.6142	0.1956	0.05101	0.01038
0.6139	0.198	0.05007	0.0106
0.6134	0.2003	0.04885	0.01087
0.6127	0.2027	0.0479	0.0111
0.6121	0.2051	0.04765	0.01132
0.6122	0.2076	0.04748	0.01154
0.613	0.21	0.04669	0.01175
0.6132	0.2123	0.0454	0.01193
0.6134	0.2144	0.04392	0.01206
0.614	0.2163	0.04181	0.01219
0.6158	0.2182	0.03965	0.0123
0.6184	0.2201	0.03783	0.01242
0.6213	0.2221	0.03614	0.01251
0.6237	0.224	0.03532	0.01258
0.6257	0.2257	0.03587	0.01261
0.6279	0.2274	0.03766	0.01263
0.6309	0.2293	0.03969	0.01267
0.6346	0.2315	0.04172	0.01271
0.6391	0.2337	0.04342	0.01276
0.6439	0.2361	0.04457	0.01285
0.6499	0.2384	0.04564	0.01295
0.6562	0.241	0.04684	0.01309
0.6614	0.2438	0.04799	0.0133
0.666	0.2468	0.04926	0.01347
0.672	0.2498	0.05027	0.01356
0.6771	0.2524	0.05087	0.01365
0.6798	0.2549	0.05127	0.01369
0.6807	0.2576	0.05165	0.01375
0.6816	0.2602	0.05185	0.01389
0.6814	0.2627	0.05202	0.01406
0.6798	0.2649	0.05209	0.01417
0.6775	0.2669	0.05196	0.01422
0.6757	0.2687	0.05123	0.01426
0.6742	0.2704	0.04936	0.01429
0.6721	0.272	0.04688	0.01433
0.6695	0.2734	0.04464	0.01429
0.667	0.2749	0.04241	0.01415
0.6659	0.2764	0.03996	0.01396
0.6659	0.2777	0.03741	0.01373
0.6659	0.279	0.03521	0.0135
0.6668	0.2801	0.03343	0.01329
0.6691	0.2816	0.03251	0.01312
0.6711	0.2834	0.03264	0.01294
0.6732	0.2852	0.03338	0.01277
0.6751	0.287	0.03466	0.01264
0.6761	0.289	0.03671	0.01255
0.6774	0.2915	0.03911	0.0125
0.6791	0.2941	0.0407	0.01243
0.6793	0.2967	0.04117	0.01236
0.6761	0.2994	0.04091	0.01234
0.6719	0.3018	0.03988	0.01239
0.6667	0.3044	0.03901	0.01249
0.6614	0.307	0.03811	0.01262
0.6563	0.3097	0.03698	0.01273
0.6528	0.3123	0.03496	0.01274
0.6514	0.315	0.03312	0.01268
0.6512	0.318	0.03225	0.01262
0.6515	0.321	0.03199	0.01254
0.6532	0.3238	0.03169	0.01241
0.6558	0.3267	0.03136	0.01231
0.6601	0.3299	0.03129	0.01222
0.6658	0.3329	0.03142	0.01212
0.6718	0.3356	0.0316	0.01202
0.6776	0.3386	0.03225	0.01201
0.6831	0.342	0.03359	0.01214
0.6873	0.3455	0.03533	0.01235
0.6892	0.3493	0.03706	0.01261
0.6914	0.3532	0.03906	0.01311
0.6939	0.3575	0.0414	0.01389
0.6959	0.3621	0.04433	0.01485
0.6984	0.3671	0.04754	0.01608
0.7024	0.3724	0.05076	0.01761
0.7068	0.3786	0.05336	0.01943
0.7105	0.3857	0.05584	0.02165
0.7145	0.3935	0.05779	0.02442
0.7187	0.4022	0.05934	0.02763
0.7229	0.4119	0.06058	0.031
0.7282	0.4228	0.06079	0.03457
0.7346	0.435	0.05961	0.03849
0.7409	0.4486	0.05743	0.04277
0.7478	0.4637	0.0552	0.04733
0.7564	0.4803	0.05326	0.05186
0.7653	0.4985	0.05209	0.05623
0.7739	0.5185	0.05183	0.06039
0.7837	0.5403	0.05197	0.0645
0.7932	0.5644	0.05207	0.06846
0.8032	0.5908	0.05207	0.07217
0.8157	0.6193	0.05224	0.0756
0.829	0.65	0.05221	0.0792
0.8414	0.6832	0.05177	0.08326
0.853	0.7195	0.04975	0.0879
0.8651	0.7588	0.04694	0.09345
0.8782	0.8009	0.0446	0.09985
0.8905	0.8454	0.0421	0.1074
0.9014	0.8928	0.03901	0.1162
0.9121	0.9434	0.03568	0.1271
0.9234	0.9968	0.03467	0.1399
0.9366	1.0527	0.03647	0.1544
0.9506	1.1107	0.04001	0.1707
0.9654	1.1706	0.04519	0.189
0.9786	1.2325	0.05109	0.2092
0.9911	1.2955	0.05752	0.2303
1.0028	1.3595	0.06367	0.2524
1.0133	1.4242	0.06933	0.2752
1.0243	1.4893	0.07448	0.2982
1.0351	1.5544	0.07756	0.3206
1.0452	1.6193	0.07893	0.3428
1.0532	1.6838	0.07729	0.3642
1.0601	1.7476	0.07503	0.3844
1.0673	1.8105	0.07329	0.4029
1.0755	1.872	0.07252	0.42
1.0873	1.9317	0.07243	0.435
1.1035	1.9894	0.07261	0.4481
1.1233	2.045	0.07284	0.4596
1.1453	2.0984	0.07267	0.4678
1.1708	2.1493	0.07221	0.474
1.2032	2.1976	0.07277	0.478
1.2446	2.2428	0.07338	0.4807
1.2951	2.2854	0.07484	0.4823
1.3586	2.3249	0.07878	0.4822
1.4364	2.3614	0.0836	0.4813
1.5289	2.3943	0.08977	0.4796
1.6365	2.4234	0.1015	0.4771
1.7606	2.449	0.1236	0.4741
1.9082	2.4707	0.1594	0.4699
2.079	2.4884	0.212	0.4643
2.2771	2.5018	0.2891	0.4579
2.5036	2.5115	0.4002	0.4503
2.7602	2.5174	0.5572	0.4417
3.0459	2.52	0.7666	0.4321
3.3614	2.5192	1.0389	0.4213
3.7057	2.5154	1.3845	0.4099
4.0767	2.5086	1.8153	0.3975
4.4724	2.4997	2.3412	0.3852
4.8834	2.4892	2.9555	0.3727
5.3037	2.4773	3.6509	0.3607
5.7234	2.4641	4.398	0.3487
6.1298	2.4498	5.1678	0.3371
6.5143	2.4345	5.9323	0.3256
6.8596	2.4182	6.6136	0.3146
7.1556	2.4012	7.1685	0.3043
7.3966	2.3831	7.5606	0.2947
7.5704	2.3635	7.7397	0.286
7.6796	2.3428	7.7047	0.2776
7.6956	2.3213	7.3411	0.27
7.6453	2.2988	6.7902	0.2632
7.5266	2.275	6.09	0.257
7.3518	2.2501	5.3074	0.2512
7.1293	2.2241	4.4974	0.2458
6.8643	2.197	3.6929	0.2407
6.5701	2.1693	2.9669	0.2358
6.2545	2.1401	2.3442	0.2296
5.9298	2.1097	1.8456	0.223
5.6064	2.0782	1.473	0.2158
5.2851	2.0461	1.213	0.2081
4.9693	2.0133	1.0443	0.2
4.6603	1.9797	0.9482	0.1917
4.3586	1.9458	0.9076	0.1835
4.0733	1.9117	0.9008	0.1753
3.8005	1.8778	0.9155	0.1675
3.5385	1.8444	0.936	0.1596
3.2857	1.8119	0.9618	0.152
3.0429	1.7807	0.9855	0.1447
2.8101	1.7504	0.9972	0.1371
2.5918	1.7215	0.9911	0.1289
2.3874	1.694	0.9704	0.1204
2.1942	1.668	0.9384	0.1118
2.0103	1.6432	0.8955	0.1031
1.8383	1.6198	0.8464	0.0944
1.6783	1.5979	0.7895	0.08581
1.5314	1.5775	0.7262	0.07754
1.3955	1.5588	0.6572	0.06983
1.2707	1.542	0.5856	0.06264
1.1577	1.5268	0.5153	0.05585
1.0548	1.5129	0.4476	0.04973
0.9629	1.5005	0.384	0.04436
0.8824	1.4895	0.3262	0.03963
0.8116	1.4798	0.2755	0.03565
0.748	1.471	0.2323	0.0323
0.6916	1.4631	0.1968	0.02964
0.6417	1.4561	0.1674	0.02765
0.5978	1.4499	0.1431	0.02623
0.5588	1.4445	0.1237	0.02524
0.5248	1.4396	0.1085	0.02459
0.495	1.4351	0.09618	0.02435
0.4697	1.431	0.08613	0.02455
0.4471	1.4274	0.07823	0.02505
0.4263	1.4244	0.07146	0.02586
0.4071	1.4216	0.06528	0.02685
0.3905	1.4188	0.05995	0.02797
0.3768	1.416	0.05594	0.02917
0.3644	1.4134	0.05326	0.03039
0.3529	1.411	0.05136	0.03164
0.3435	1.4086	0.04956	0.03285
0.3357	1.4059	0.048	0.0339
0.3284	1.403	0.04686	0.03476
0.3226	1.4002	0.04552	0.03544
0.3177	1.3975	0.04406	0.03605
0.3131	1.3949	0.04277	0.03665
0.3094	1.3923	0.0416	0.03715
0.3072	1.3898	0.04077	0.03766
0.3054	1.3875	0.03993	0.03843
0.3037	1.3856	0.03899	0.03935
0.3018	1.3843	0.03773	0.04037
0.2993	1.3833	0.03606	0.04154
0.297	1.3823	0.03432	0.04287
0.2959	1.3814	0.03292	0.04437
0.296	1.3805	0.03156	0.0461
0.2965	1.3796	0.03005	0.04792
0.2971	1.3784	0.02873	0.04973
0.2985	1.3773	0.02737	0.0516
0.299	1.3762	0.02605	0.05343
0.2981	1.375	0.02495	0.05521
0.2964	1.3737	0.02403	0.05699
0.2952	1.3722	0.02323	0.05878
0.2944	1.3707	0.02288	0.06046
