8.3036	1.6719	110.9621	5.3292
8.3524	1.6793	112.5262	5.4192
8.3999	1.6871	114.0487	5.4983
8.4387	1.6897	115.416	5.5381
8.4768	1.6901	116.9353	5.5728
8.5197	1.6921	118.5458	5.6291
8.5596	1.6943	120.1458	5.7038
8.5937	1.6979	121.813	5.7786
8.6198	1.7075	123.1705	5.8438
8.6379	1.7205	124.4647	5.8998
8.6486	1.7337	125.3404	5.9673
8.6602	1.7444	126.2144	6.0476
8.6702	1.7527	127.1553	6.105
8.6756	1.7626	128.254	6.156
8.6844	1.7732	129.6215	6.2025
8.6965	1.7849	131.501	6.2304
8.7132	1.8	134.5435	6.2681
8.7401	1.8174	139.0297	6.3475
8.7701	1.8349	145.1954	6.4676
8.8077	1.8517	153.4783	6.6189
8.8569	1.8679	164.1079	6.7982
8.9146	1.8915	176.6069	7.043
8.9777	1.9229	190.3883	7.3627
9.0368	1.9562	204.8853	7.7459
9.0944	1.991	218.7878	8.1834
9.1515	2.026	231.3233	8.6624
9.2007	2.0614	240.7591	9.2107
9.2357	2.099	245.2019	9.7729
9.2659	2.1368	245.3553	10.2768
9.2847	2.1716	240.7402	10.706
9.284	2.2057	231.9163	11.1092
9.2676	2.2403	219.7631	11.5288
9.2374	2.2731	204.5408	11.9091
9.2044	2.2981	188.2954	12.1285
9.1721	2.318	172.0718	12.2203
9.1367	2.34	156.5445	12.2873
9.0914	2.3646	142.5291	12.3563
9.0386	2.3909	130.1497	12.4047
8.9837	2.4154	119.4528	12.3871
8.9309	2.4369	110.8136	12.3501
8.8849	2.4527	103.8221	12.3147
8.844	2.4679	98.3334	12.34
8.8016	2.4832	94.1207	12.4541
8.756	2.4931	90.8881	12.6411
8.7194	2.4987	88.4257	12.8816
8.6902	2.5022	86.4265	13.1801
8.6613	2.5091	84.7219	13.6035
8.6278	2.5195	83.1934	14.0636
8.6057	2.5304	81.8354	14.5181
8.6023	2.5405	80.5234	14.9894
8.6067	2.5498	79.2443	15.4473
8.6208	2.5616	78.1508	15.9016
8.6502	2.5772	77.2833	16.3233
8.6892	2.5904	76.8983	16.6135
8.7334	2.6046	77.2617	16.8368
8.7916	2.6237	78.1706	16.9658
8.8663	2.6483	79.5238	17.1181
8.9492	2.6751	81.5061	17.1734
9.0309	2.709	84.1216	17.2149
9.1083	2.7482	87.0053	17.2443
9.1825	2.7873	89.8499	17.2821
9.2482	2.8279	92.3338	17.4352
9.3082	2.8727	94.2539	17.6722
9.357	2.9266	95.5435	18.1171
9.3877	2.9839	95.8893	18.6564
9.402	3.0458	95.3355	19.4884
9.404	3.1114	94.3879	20.6481
9.4006	3.1817	93.0421	22.1261
