1.2773	3.4274	3.6146	27.0598
1.2859	3.4357	3.5994	27.0384
1.297	3.4424	3.5811	27.004
1.3093	3.4484	3.5579	26.9303
1.3224	3.4551	3.5244	26.8145
1.3357	3.4588	3.4976	26.6501
1.3453	3.4588	3.4756	26.4304
1.3536	3.4549	3.4625	26.1644
1.3608	3.4527	3.4418	25.8984
1.3683	3.4518	3.3866	25.6585
1.3754	3.4493	3.3283	25.3492
1.3777	3.4485	3.2601	25.0082
1.3737	3.4526	3.1842	24.6777
1.3676	3.4584	3.086	24.3783
1.3632	3.4612	2.9882	24.0597
1.3621	3.464	2.9053	23.7422
1.3628	3.4753	2.8387	23.5249
1.3626	3.4954	2.7808	23.4233
1.3611	3.5191	2.7499	23.3631
1.3591	3.5416	2.7363	23.3161
1.3584	3.5637	2.7394	23.3075
1.3637	3.5846	2.7696	23.3073
1.3737	3.6039	2.8224	23.2822
1.3847	3.6226	2.882	23.2198
1.395	3.6399	2.9559	23.1146
1.4069	3.6577	3.0531	23.0217
1.419	3.6754	3.1441	22.9564
1.4331	3.6881	3.2279	22.8845
1.4476	3.6973	3.3295	22.803
1.4607	3.7071	3.4319	22.772
1.471	3.7164	3.5035	22.8111
1.4833	3.7222	3.5554	22.9034
1.4969	3.7235	3.5958	23.0656
1.5097	3.7221	3.6179	23.2608
1.5219	3.7194	3.6249	23.4588
1.53	3.7156	3.6241	23.6798
1.5352	3.7119	3.6378	23.9778
1.5411	3.7136	3.6515	24.3398
1.5462	3.7161	3.6549	24.6765
1.5524	3.7118	3.6754	24.9257
1.5631	3.7051	3.7095	25.1292
1.5768	3.7031	3.7531	25.3425
1.591	3.7042	3.8372	25.5195
1.6083	3.7018	3.9608	25.6843
1.6292	3.6951	4.0972	25.8035
1.6518	3.6876	4.2214	25.8717
1.6754	3.6804	4.3502	25.938
1.6976	3.6793	4.4763	26.0825
1.7182	3.682	4.5895	26.2499
1.7376	3.6858	4.6941	26.3864
1.7523	3.6942	4.7764	26.5676
1.7688	3.7097	4.8795	26.8146
1.7901	3.7301	4.9936	27.1368
1.8117	3.7569	5.1005	27.5556
